Class	DocDB Family ID	Serial no.	Title	Publication date
positive	22970739	JP3924630B2	Being the generator of the quantum dot trigger photon and trigger photon opposite and	2007-06-06
positive	22970739	US20050025200A1	Quantum-dot triggered photon and triggered photon pair	2005-02-03
positive	22970739	US6956330B2	Quantum-dot triggered photon and triggered photon pair	2005-10-18
positive	22970739	WO2002056238A2	QUANTUM-DOT TRIGGERED PHOTON AND TRIGGERED PHOTON PAIR	2002-07-18
positive	22970739	WO2002056238A3	QUANTUM-DOT TRIGGERED PHOTON AND TRIGGERED PHOTON PAIR	2002-12-27
positive	23049866	AU2002306692A1	Solid-state quantum dot devices and quantum computing using nanostructured logic dates	2002-09-24
positive	23049866	CA2438871A1	SOLID-STATE QUANTUM DOT DEVICES AND QUANTUM COMPUTING USING NANOSTRUCTURED LOGIC GATES	2002-09-19
positive	23049866	CA2438871C	SOLID-STATE QUANTUM DOT DEVICES AND QUANTUM COMPUTING USING NANOSTRUCTURED LOGIC GATES	2011-01-04
positive	23049866	EP1386283A2	SOLID-STATE QUANTUM DOT DEVICES AND QUANTUM COMPUTING USING NANOSTRUCTURED LOGIC DATES	2004-02-04
positive	23049866	JP2004533107A	The solid state quantum dot device and the quantum calculation method which use the nano- structuration logic gates 	2004-10-28
positive	23049866	US20020179897A1	Solid-state quantum dot devices and quantum computing using nanostructured logic gates	2002-12-05
positive	23049866	US6597010B2	Solid-state quantum dot devices and quantum computing using nanostructured logic gates	2003-07-22
positive	23049866	WO2002073527A2	SOLID-STATE QUANTUM DOT DEVICES AND QUANTUM COMPUTING USING NANOSTRUCTURED LOGIC DATES	2002-09-19
positive	23049866	WO2002073527A3	SOLID-STATE QUANTUM DOT DEVICES AND QUANTUM COMPUTING USING NANOSTRUCTURED LOGIC DATES	2003-11-27
positive	23119778	EP0697737A1	Quantum dot computing elements	1996-02-21
positive	23119778	JP3290337B2	3 dot calculation elements null of atomic	2002-06-10
positive	23119778	JPH0870145A	THREE-DOT COMPUTING ELEMENT FOR ATOMIC SCALE	1996-03-12
positive	23119778	US5530263A	Three dot computing elements	1996-06-25
positive	23339795	AU2002351585A1	CHARACTERIZATION AND MEASUREMENT OF SUPERCONDUCTING STRUCTURES	2003-06-30
positive	23339795	CA2470845A1	CHARACTERIZATION AND MEASUREMENT OF SUPERCONDUCTING STRUCTURES	2003-06-26
positive	23339795	EP1468303A1	CHARACTERIZATION AND MEASUREMENT OF SUPERCONDUCTING STRUCTURES	2004-10-20
positive	23339795	JP2005513600A	Measurement and characterization of the superconducting structure	2005-05-12
positive	23339795	US20030224944A1	Tank circuit inductively coupled to a flux qubit or a phase qubit.	2003-12-04
positive	23339795	US7002174B2	Characterization and measurement of superconducting structures	2006-02-21
positive	23339795	WO2003052438A1	CHARACTERIZATION AND MEASUREMENT OF SUPERCONDUCTING STRUCTURES	2003-06-26
positive	23797775	US20010020701A1	Quantum computing method using magnetic flux states at a josephson junction	2001-09-13
positive	23797775	US6563311B2	Cooling structure with clean Josephson junction between superconductive bank and mesoscopic island; supercurrent evolves tunneling; measuring magnetic flux	2003-05-13
positive	23797775	US7015499B1	A first bank of a superconducting material having a first crystal orientation; a mesoscopic island of a superconductor having a second crystal orientation, where the island and the bank comprise a d-wave superconducter; anda clean Josephson junction between the island and the bank	2006-03-21
positive	23889170	TW503592B	Quantum computing with d-wave superconductors	2002-09-21
positive	23889170	US20030094606A1	Quantum computing with d-wave superconductors	2003-05-22
positive	23889170	US6495854B1	Quantum computing with d-wave superconductors	2002-12-17
positive	23889170	US6649929B2	Qubit comprising multi-crystal junction of d-wave superconducting crystalline structures having orientations so that it spontaneously generates magnetic flux of plus or minus one-half quantum that is quantum mechanically hybridized	2003-11-18
positive	23903596	AU2138201A	Qubit using a josephson junction between s-wave and d-wave superconductors	2001-07-16
positive	23903596	CA2396201A1	QUBIT USING A JOSEPHSON JUNCTION BETWEEN S-WAVE AND D-WAVE SUPERCONDUCTORS	2001-07-12
positive	23903596	EP1245002A2	QUBIT USING A JOSEPHSON JUNCTION BETWEEN S-WAVE AND D-WAVE SUPERCONDUCTORS	2002-10-02
positive	23903596	JP2003519927A	The quantum bit which uses the Josephson junction with the s wave superconductive conductor and the d wave superconductive conductor 	2003-06-24
positive	23903596	US20010023943A1	Quantum computing method using josephson junctions between s-wave and d-wave superconductors	2001-09-27
positive	23903596	US6459097B1	Qubit using a Josephson junction between s-wave and d-wave superconductors	2002-10-01
positive	23903596	US6563310B2	Quantum computing method using Josephson junctions between s-wave and d-wave superconductors	2003-05-13
positive	23903596	WO2001050534A2	QUBIT USING A JOSEPHSON JUNCTION BETWEEN S-WAVE AND D-WAVE SUPERCONDUCTORS	2001-07-12
positive	23903596	WO2001050534A3	QUBIT USING A JOSEPHSON JUNCTION BETWEEN S-WAVE AND D-WAVE SUPERCONDUCTORS	2001-12-06
positive	25081285	US5793091A	Parallel architecture for quantum computers using ion trap arrays	1998-08-11
positive	25127488	CA2438313A1	OPTIMIZATION METHOD FOR QUANTUM COMPUTING PROCESS	2002-08-22
positive	25127488	EP1360646A2	OPTIMIZATION METHOD FOR QUANTUM COMPUTING PROCESS	2003-11-12
positive	25127488	JP2004531793A	Optimization method of quantum calculation process 	2004-10-14
positive	25127488	US20030164490A1	Optimization method for quantum computing process	2003-09-04
positive	25127488	WO2002065393A2	OPTIMIZATION METHOD FOR QUANTUM COMPUTING PROCESS	2002-08-22
positive	25127488	WO2002065393A3	OPTIMIZATION METHOD FOR QUANTUM COMPUTING PROCESS	2003-05-15
positive	25151568	US20020152191A1	Method of interrogating a database using a quantum computer	2002-10-17
positive	25204786	US20020130313A1	Superconducting dot/anti-dot flux qubit based on time-reversal symmetry breaking effects	2002-09-19
positive	25204786	US20020130315A1	SUPERCONDUCTING DOT/ANTI-DOT FLUX QUBIT BASED ON TIME-REVERSAL SYMMETRY BREAKING EFFECTS	2002-09-19
positive	25204786	US6504172B2	Superconducting dot/anti-dot flux qubit based on time-reversal symmetry breaking effects	2003-01-07
positive	25204786	US6537847B2	Superconducting dot/anti-dot flux qubit based on time-reversal symmetry breaking effects	2003-03-25
positive	25206878	JP3361135B2	Quantum effective logical unit and the production manner	2003-01-07
positive	25206878	JPH05347403A	Quantum effective logical unit and the production manner	1993-12-27
positive	25206878	US5447873A	Method of making a universal quantum dot logic cell	1995-09-05
positive	25206878	US5783840A	Universal quantum dot logic cell	1998-07-21
positive	25240039	US20030038285A1	Superconductive Josephson junction device; changes in flux stimulates current which can be measured and is representative of the magnetic field	2003-02-27
positive	25240039	US20030098455A1	Solid state electronics comprising direct current (dc) -superconduction quantum interference device (squid), having loops containing Josephson junctions, used as electrical measuring instruments	2003-05-29
positive	25240039	US6627916B2	Solid state electronics comprising direct current (dc) -superconduction quantum interference device (squid), having loops containing Josephson junctions, used as electrical measuring instruments	2003-09-30
positive	25240039	US6905887B2	High sensitivity, directional dc-SQUID magnetometer	2005-06-14
positive	25280278	CA2444659A1	QUANTUM BIT WITH A MULTI-TERMINAL JUNCTION AND LOOP WITH A PHASE SHIFT	2002-10-31
positive	25280278	US20020117656A1	Quantum bit with a multi-terminal junction and loop with a phase shift	2002-08-29
positive	25280278	US6919579B2	Quantum bit with a multi-terminal junction and loop with a phase shift	2005-07-19
positive	25280278	WO2002086813A2	QUANTUM BIT WITH A MULTI-TERMINAL JUNCTION AND LOOP WITH A PHASE SHIFT	2002-10-31
positive	25280278	WO2002086813A3	QUANTUM BIT WITH A MULTI-TERMINAL JUNCTION AND LOOP WITH A PHASE SHIFT	2003-05-22
positive	25280278	WO2002086813A8	QUANTUM BIT WITH A MULTI-TERMINAL JUNCTION AND LOOP WITH A PHASE SHIFT	2003-01-30
positive	25359679	AT332542T	QUANTENVERARBEITUNGSSYSTEM FÜR EINEN SUPRALEITENDEN PHASE QUBIT	2006-07-15
positive	25359679	AU2002304920A1	Quantum processing system for a superconducting phase qubit	2002-12-09
positive	25359679	CA2448682A1	QUANTUM PROCESSING SYSTEM FOR A SUPERCONDUCTING PHASE QUBIT	2002-12-05
positive	25359679	DE60212967D1	Quanta processing system for a superconducting phase qubit	2006-08-17
positive	25359679	DE60212967T2	Quanta processing system for a superconducting phase qubit	2007-03-01
positive	25359679	EP1395947A2	QUANTUM PROCESSING SYSTEM FOR A SUPERCONDUCTING PHASE QUBIT	2004-03-10
positive	25359679	EP1395947B1	QUANTUM PROCESSING SYSTEM FOR A SUPERCONDUCTING PHASE QUBIT	2006-07-05
positive	25359679	EP1669911A2	Quantum processing system for a superconducting phase qubit	2006-06-14
positive	25359679	EP1669911A3	Quantum processing system for a superconducting phase qubit	2006-06-21
positive	25359679	JP2004533061A	Quantum processing system for the superconducting phase qubit	2004-10-28
positive	25359679	US20020188578A1	Quantum processing system for a superconducting phase qubit	2002-12-12
positive	25359679	US20040167036A1	Systems and methods for entangling qubits	2004-08-26
positive	25359679	US20040170047A1	Methods for controlling qubits	2004-09-02
positive	25359679	US6803599B2	Quantum processing system for a superconducting phase qubit	2004-10-12
positive	25359679	US6936841B2	Methods for controlling qubits	2005-08-30
positive	25359679	WO2002097725A2	QUANTUM PROCESSING SYSTEM FOR A SUPERCONDUCTING PHASE QUBIT	2002-12-05
positive	25359679	WO2002097725A3	QUANTUM PROCESSING SYSTEM FOR A SUPERCONDUCTING PHASE QUBIT	2003-07-10
positive	25360814	US20020180006A1	Ferroelectric-superconductor heterostructures in solid state quantum computing systems	2002-12-05
positive	25361452	US20030093451A1	Reversible arithmetic coding for quantum data compression	2003-05-15
positive	25366343	US20020179937A1	FOUR-TERMINAL SYSTEM FOR READING THE STATE OF A PHASE QUBIT	2002-12-05
positive	25366343	US20020179939A1	Four-terminal system for reading the state of a phase qubit	2002-12-05
positive	25366343	US20030057441A1	Four-terminal system for reading the state of a phase qubit	2003-03-27
positive	25366343	US6573202B2	Four-terminal system for reading the state of a phase qubit	2003-06-03
positive	25366343	US6576951B2	Four-terminal system for reading the state of a phase qubit	2003-06-10
positive	25366343	US6580102B2	Four-terminal system for reading the state of a phase qubit	2003-06-17
positive	26623148	US20030057415A1	Quantum logic gate and quantum logic operation method using exciton	2003-03-27
positive	26623148	US20050224785A1	QUANTUM LOGIC GATE AND QUANTUM LOGIC OPERATION METHOD USING EXCITON	2005-10-13
positive	26623148	US6924501B2	Quantum logic gate and quantum logic operation method using exciton	2005-08-02
positive	26623148	US6974967B2	Quantum logic gate and quantum logic operation method using exciton	2005-12-13
positive	26700195	AU2002347173A1	FINGER SQUID QUBIT DEVICE AND METHOD OF USING SAME	2003-06-30
positive	26700195	US20030111659A1	Finger SQUID qubit device	2003-06-19
positive	26700195	US6791109B2	Finger SQUID qubit device	2004-09-14
positive	26700195	WO2003052687A1	FINGER SQUID QUBIT DEVICE AND METHOD OF USING SAME	2003-06-26
positive	26925713	US20030071258A1	Superconducting low inductance qubit	2003-04-17
positive	26925713	US6979836B2	Superconducting low inductance qubit	2005-12-27
positive	26946086	US20020121636A1	Quantum bit with a multi-terminal junction and loop wih a phase shift	2002-09-05
positive	26946086	US6987282B2	Quantum bit with a multi-terminal junction and loop with a phase shift	2006-01-17
positive	26946088	US20020117738A1	Quantum bit with a multi-terminal junction and loop with a phase shift	2002-08-29
positive	26992761	AU2002365027A1	MULTI-JUNCTION PHASE QUBIT	2003-07-09
positive	26992761	US20040012407A1	Multi-junction phase qubit	2004-01-22
positive	26992761	US20040016918A1	System and method for controlling superconducting qubits	2004-01-29
positive	26992761	US6784451B2	Multi-junction phase qubit	2004-08-31
positive	26992761	WO2003054793A2	MULTI-JUNCTION PHASE QUBIT	2003-07-03
positive	26992761	WO2003054793A3	MULTI-JUNCTION PHASE QUBIT	2004-10-21
positive	27388299	US20030021518A1	Optical transformer device	2003-01-30
positive	27609760	US20030142386A1	Quantum switches and circuits	2003-07-31
positive	27609760	US6819474B2	Quantum switches and circuits	2004-11-16
positive	27667999	US6605822B1	Coherent connection allows the quantum state of the phase qubit and the quantum state of the charge qubit to interact with each other	2003-08-12
positive	27748089	JP2003227805A	MAGNON MEDIATION TYPE SOLID NMR QUANTUM COMPUTER	2003-08-15
positive	28044210	US20030173997A1	Quantum phase-charge coupled device	2003-09-18
positive	28044210	US6670630B2	Quantum phase-charge coupled device	2003-12-30
positive	28044211	US20030173498A1	Quantum phase-charge coupled device	2003-09-18
positive	28044211	US7332738B2	Quantum phase-charge coupled device	2008-02-19
positive	28793922	AU2003226983A1	EXTRA-SUBSTRATE CONTROL SYSTEM	2003-11-03
positive	28793922	AU2003226983A8	Extra-substrate control system	2003-11-03
positive	28793922	US20030193097A1	Extra-substrate control system	2003-10-16
positive	28793922	US20040140537A1	Extra-substrate control system	2004-07-22
positive	28793922	US6911664B2	Extra-substrate control system	2005-06-28
positive	28793922	US7042005B2	Initializing, controlling, coupling, and measuring the state of structures that could be used as qubits in quantum computing devices	2006-05-09
positive	28793922	WO2003090161A2	EXTRA-SUBSTRATE CONTROL SYSTEM	2003-10-30
positive	28793922	WO2003090161A3	EXTRA-SUBSTRATE CONTROL SYSTEM	2005-02-17
positive	29226191	AT422713T	SUPRALEITENDE QUANTEN-BIT-EINRICHTUNG MIT JOSEPHSON-ÜBERGÄNGEN	2009-02-15
positive	29226191	AU2003249395A1	SUPERCONDUCTING QUANTUM BIT DEVICE WITH JOSEPHSON JUNCTIONS	2003-11-17
positive	29226191	CA2403522A1	SUPERCONDUCTING QUANTUM-BIT DEVICE BASED ON JOSEPHSON JUNCTIONS	2003-11-03
positive	29226191	DE60326138D1	Superconducting quanta - bits - device with josephson - transitions	2009-03-26
positive	29226191	EP1506581A2	SUPERCONDUCTING QUANTUM BIT DEVICE WITH JOSEPHSON JUNCTIONS	2005-02-16
positive	29226191	EP1506581B1	SUPERCONDUCTING QUANTUM BIT DEVICE WITH JOSEPHSON JUNCTIONS	2009-02-11
positive	29226191	FR2839389A1	JOSEPHSON JUNCTION SUPERCONDUCTING QUANTIC BIT DEVICE	2003-11-07
positive	29226191	FR2839389B1	The device of a superconducting quantum a josephson junctions	2005-08-05
positive	29226191	JP2005524980A	Superconducting quantum bit device comprising a Josephson junction	2005-08-18
positive	29226191	US20030207766A1	Charge as a first principal degree of freedom assigned to writing and a phase as a second principal degree of freedom assigned to reading. The device comprises a Cooper-pair box comprising first and second Josephson junctions defining a	2003-11-06
